AMC;OLEFINAS I;143-C 1A;C3 splitter condenser;TUBO/CARCASA;Propileno;46.7;45.8;284196;284196;0;0;284196;Cambio de Fase Total;18,07;0,35;0,04;0.000176;Agua Enfriamiento;33.3;40,3;2809,144;0;0;2809,144;2809,144;Sin Cambio de Fase;4,49;0,7;0,08;0.000290;;22869,7;;3866;1800;9,144;-;1143;CS;CS;"17""-150#RF";"18""-150#RF";"16""-300#RF";"8""-150#RF";Liso ;-;Kellog;No-cr¡tico;2;2;NJN
AMC;OLEFINAS I;143-C 2A;C3 splitter condenser;TUBO/CARCASA;Propileno;46.7;45.8;284196;284196;0;0;284196;Cambio de Fase Total;18,07;0,35;0,04;0.000176;Agua Enfriamiento;33.3;40,3;2809,144;0;0;2809,144;2809,144;Sin Cambio de Fase;4,49;0,7;0,08;0.000290;;22869,7;;3866;1800;9,144;-;1143;CS;CS;"17""-150#RF";"18""-150#RF";"16""-300#RF";"8""-150#RF";Liso ;-;Kellog;No-cr¡tico;2;2;NJN
AMC;OLEFINAS I;143-C 1B;C3 splitter condenser;TUBO/CARCASA;Propileno;46.7;45.8;284196;284196;0;0;284196;Cambio de Fase Total;18,07;0,35;0,04;0.000176;Agua Enfriamiento;33.3;40,3;2809,144;0;0;2809,144;2809,144;Sin Cambio de Fase;4,49;0,7;0,08;0.000290;;22869,7;;3866;1800;9,144;-;1143;CS;CS;"17""-150#RF";"18""-150#RF";"16""-300#RF";"8""-150#RF";Liso ;-;Kellog;No-cr¡tico;2;2;NJN
AMC;OLEFINAS I;143-C 2B;C3 splitter condenser;TUBO/CARCASA;Propileno;46.7;45.8;284196;284196;0;0;284196;Cambio de Fase Total;18,07;0,35;0,04;0.000176;Agua Enfriamiento;33.3;40,3;2809,144;0;0;2809,144;2809,144;Sin Cambio de Fase;4,49;0,7;0,08;0.000290;;22869,7;;3866;1800;9,144;-;1143;CS;CS;"17""-150#RF";"18""-150#RF";"16""-300#RF";"8""-150#RF";Liso ;-;Kellog;No-cr¡tico;2;2;NJN
AMC;OLEFINAS I;112-C A;Alimentaci¢n Conv. Acetileno/ Efluente;TUBO/CARCASA;Efluente Convertidor;225;112,6;107046;0;;0;;Sin Cambio de Fase;16,62;0,32;0,1;0,00018;Gas frio de Proceso;40,6;195;107046;0;;0;;Sin Cambio de Fase;18,27;0,32;0,03;0,00018;;10666,368;;778;1089;6,096;19;940;CS;CS;"10""-150#RF";"10""-150#RF";"10""-150#RF";"10""-150#RF";Liso ;23,8;Kellog;No-cr¡tico;1;2;AES
AMC;OLEFINAS I;112-C B ;Alimentaci¢n Conv. Acetileno/ Efluente;TUBO/CARCASA;Efluente Convertidor;225;112,6;107046;0;;0;;Sin Cambio de Fase;16,62;0,32;0,1;0,00018;Gas frio de Proceso;40,6;195;107046;0;;0;;Sin Cambio de Fase;18,27;0,32;0,03;0,00018;;10666,368;;778;1089;6,096;19;940;CS;CS;"10""-150#RF";"10""-150#RF";"10""-150#RF";"10""-150#RF";Liso ;23,8;Kellog;No-cr¡tico;1;2;AES
AMC;OLEFINAS I;112-C C;Alimentaci¢n Conv. Acetileno/ Efluente;TUBO/CARCASA;Efluente Convertidor;225;112,6;107046;0;;0;;Sin Cambio de Fase;16,62;0,32;0,1;0,00018;Gas frio de Proceso;40,6;195;107046;0;;0;;Sin Cambio de Fase;18,27;0,32;0,03;0,00018;;10666,368;;778;1089;6,096;19;940;CS;CS;"10""-150#RF";"10""-150#RF";"10""-150#RF";"10""-150#RF";Liso ;23,8;Kellog;No-cr¡tico;1;2;AES
AMC;OLEFINAS I;125-C;Condensador desetanizador;TUBO/CARCASA;Propileno;-25,5;-25,5;34926;5197;34926;29729;0;Cambio de Fase Parcial;1,47;0,03;0,01;0.000180;Hidrocarburos;-15,7;-16,5;97170;97170;58898;0;38272;Cambio de Fase Parcial;21;0,34;0,25;0.000180;;3430;;1002;1877;9,144;19.05;1549;CS;CS;"10""-150#RF";"10""-150#RF";"2-10""-150#RF";"3-10""-150#RF";Liso ;23,8;Kellog;Semi-critico;1;1;BJM
AMC;OLEFINAS I;134-CA;Condensador Propileno;TUBO/CARCASA;Propileno;55,6;46;299783,4;299783,4;0;0;299783,4;Cambio de Fase Total;18,45;0,61;0,05;0.000176;Agua;33.3;40.3;3272745;0;0;3212745;3272745;Cambio de Fase Parcial;4,5;0,7;0,36;0,000294;;26645,85;;48966;3045;9,144;19;1448;SA 516-70;SA 214;"16""-150#RF";"16""-150#RF";"2-10""-300#RF";"10""-300#RF";Liso;23,8;Kellog;No-cr¡tico;1;3;NJN
AMC;OLEFINAS I;134-CB;Condensador Propileno;TUBO/CARCASA;Propileno;55,6;46;299783,4;299783,4;0;0;299783,4;Cambio de Fase Total;18,45;0,61;0,05;0.000176;Agua;33.3;40.3;3272745;0;0;3212745;3272745;Cambio de Fase Parcial;4,5;0,7;0,36;0,000294;;26645,85;;48966;3045;9,144;19;1448;SA 516-70;SA 214;"16""-150#RF";"16""-150#RF";"2-10""-300#RF";"10""-300#RF";Liso;23,8;Kellog;No-cr¡tico;1;3;NJN
